id,bqaffp_confidence=90_maxdev=2.0_cutoff=5
CHEMBL1253763,10011111101111110111101111111111111111110011111101111111111111110111001110110001101001011111110011010100101110010110100010110110011101101111111111011111100111011001110111010011111111010111110111101001101001111001101111110111101110111011110110010110110110111111101110111110011101111010000110100011111111111001011001101011011010011111111010010011101110100011101101110001111111111111111010011111101000100010111010111101111101000100011111101010
CHEMBL2391740,01111001101111011111100111111111111111100010111101111111111111110011111110110110101101111110110111111101101111011111101111111111101111111100111101001111110111111111011111111111110111110101101111011011101011110111101011011101111110111111111111010110111111111011111111111111111111011001011111110011011110011100111001111110101111111110111011011111011011110111110101110111111011111110111101011110010110101110101100111110011100011110111111000110
CHEMBL2391741,01111001101111111111100111111111111111110010111101111111111111110011111110110110101101111010110111111101101111011111101111111111001111111100110101001111100111111111111111111111110111110101111111011011101011110111111011011101111110111111111111110111111111111011111111111111111111011001111111011011011110011110111001111011101111111110111011011101111001010111100101110101110011111110111111011111010110100110111100111010011100011111111111001110
CHEMBL2391742,01111101101111011111100111111111111111110010111101111111111111110011111010110110101101111110110111011101101111011111101111111111011111001100111101001111110111111111111111111111110111110101111111111011111001110111111011011100111110111000111111111110111111111011111111111111111111011001011111011011011110011110111001111111001111111110111011011101011001010111101101110111100011111110111111011110110110101010111100111100111100011100111111001010
CHEMBL1085949,10111011101111011111100011111101111111110101101101111111011111011011111110111001101011011101100011110100101111111111101111111101011100101111111111011111111111111111110111101101110110110011111111110011100111111111111111111100111100111111111111011111111111111111101100111011110110111011011111010111111110011100111101011011111111111111111011010110001100001101110100110101110111111111110111010110110000100110101110010011011100011100011111001100
CHEMBL257057,11111010101011111111111111111111111111111111111111111111111111110111010111110000101011011110110111110101001111010011101111001111111101110111111111111111111111111001111111011111111110110111110111110011101111110111111111111111111110101111101110000100111111111011111111111011111111111011010111000101011111011100111101001101101101011111111011010111111001001011100111110101110011111111011111010010010010100100101100011111111100001101111101011110
CHEMBL3288292,00011001101011011111101011111111111111110111111101111111011111011111111111111110111111110110110111111110001111001111101111011110101111111110111101011111111111111011111111110011110110110101111111110011001111110111111011010000101110111111110110111111011110111010111111111111111101111100101111101011011110111101111001011111101111011111111011001111110001111101101101110101110011111110111011110011010010101110101010111111011010011111101111011110
CHEMBL1254623,11111111001111010101000111110001011111110101111111111101111111100111111101110011111111011111010011101100001011100110100110011110111101111100110101100100100111101011111111101101110101110111110101110101111001111011111101010101111110011111110111100110011111111111111100111010010111011010001111110011011111111000011101111100011101011011111011010101011100101101011101110101100011001111111110011111110000100010111110110111111000000100011110001000
CHEMBL556769,11111011101111110111101111110001111101111111111101110011111111011111111111111001111111111101110011111101101111111111101111010101111101111111111111011101010111111011011111101101110101110110011101110011111011011111011111110110111110111111110111111111111111111110101110111011111111111010001111111111011111011100111101001111110111111111111011011111011110001111110101110101110011111111110010001011110100101000101110011111011100011111111111011000
CHEMBL3781560,10111011101101010111101111111101011110110011111101111110111111110011001010111110101111111100000111101100111011011110001101010001101010011100100100111111100111111101110111101110110000110100110111110000110000111001001001011100101110110101111000111111011111011111111100101101110111011010101110010011101000111000111001101111101101111011111111010100010110101111100101110101111111101110111000111011010000101110101010101111011100001100011011010100
CHEMBL1946826,11111011101111111111001110111111111111111011111101011111111111110111110100110001111110110111110111111010101111000111101110111110101101101101010111010111001111111001111111001101011111110111010101110011111110110111101111110001101100011011111110111100011111111000011111101101011111110011000111010101101111011100111001010000101101111110111011010111010000001111110110110101111011101110111110011111110100101110111100111111011100011010011111010010
CHEMBL1946827,01111010101111111111101111111111111101110101111001011111111111010111110110111001101111111111110111111100101111010111101111101111111111101110110100100111100111111101111111001101011110110111111101011001111110100111101111111100101100011011111111111110011111110000011111101111101011111010001111110011111111011100111000111000101101111111111011010111000001110101110100110101110011101110111111001111110100100110111100011011111100011000111111011000
CHEMBL1946828,11111001101011110111101110111111111111110111111101111111111111111111110100110011111110110111110111111010001111010111101110111110111101101110011101010111111111111001111111101101011111110111011101111011111110110111101111110101101110011011111111001110011111111000011111101001011111110011010111111101111110101100111001111000111101011111111011010111100001110111110110110101110011101110111111001111110100101110111100111011111100001000111111111010
CHEMBL202112,01111000001111101111111011111111111111111011111111111111011111011111010110101001101111111111110111110110101111010110101111110101111101110100110111110110010111111111110111111011111110110111110111001001101101110111111111111111101110101111001111100110011111011111111111111011010111111010110111011011011111101100101101111101111101011111111011110111011101001101000101110101111011111111111111000011110000100110101010111011011100011111011011101110
CHEMBL472081,11111010101111011111111011111111011111111111111101111111111111111111100010101011101111111100110111010110101011010011101110110101111100111111111100111111110111111101111110011001110110110011111111111111111110110111111111110111111110011011111111001111111111111111111111011011011111111001011111111111011111110000111101011001111100111111111011010011111011011001111101110101110011111110111111001111110010101100111010011111111101101101111111110110
CHEMBL3799429,11110011001111110111101111111111111111010111111101111111101111010111110010111011101110011110110011011111001110001110101111111110101100101111111111110111110111111111111110111111111100100011111111001111101111100111111101111100111110101100111011000111111111111011111101110001111010111010011111111101011111011000111001101110111111111101111010011111011011111111100111110101110011111110110110111010110011100110111000010111011100001111011111011100
CHEMBL1438596,01111000001101111111001111111101111010111101111101111111111011111111111010111011111111111110110111011001101111111111101110101110101111011111110100110111110111111011111110111111110110110111111111100111111111110111111111110101101110111111111111100111111111111011111110111011111110011010111111111111111111011100111101111001010111111111111011010101011000001111100111110101110011111111111011101110110010100110111100111011010010001111111111011100
