id,bqaffp_90_2.0
CHEMBL3235463,10111111111011010101111111111111011110111111111111111110111111110010111010100011101111111111010111110011111111011111101011011111111110001111111101101111110111111111011111101011111110110111111111111001101111011111001111110100111111111011101110111110111111111111111100101111011111111111111111111011111111101101111101111101101101111111111110110111111111110111100101111101111011111110111110011110111111110110111101111111111100011111110111111010
CHEMBL538712,11111111111101010111111111111101011110111111111111111111011111111111111010110011111111111111110111111011111111011111101111111110111111011101011111101111110111111001011111101011111111110111111111111111111110111111111111110100101111111011111111111111111111111111111111111111011111111111100111011111111111111101111101111101111111101111111111111111111110101111110111111101111111011111111101011110111111111110111101111111111100011010111111111110
CHEMBL2417826,01011010101010010101110111111001011110100001111100010111011111110110011000100010101001011110010111010010011110001110101111110110011110100100111110101111100110111101111111000011110111100111111111100101101011111011001001110101110111001011111111011111010110011111111101111101111101111110100111000011101110011001011001001111011111101111011011110100011110111101001101111101111111011011110010111111111011110110111101011011111100011100011011100110
CHEMBL2417827,11111011101111111101111111111111011110011001111110011111011111110010011110100010101001111111110111010010011110000110101101110110111010110110010010111110111111111100010111000011110110110111110111100101101111011010011001010101110111001011101110111110010111011111111101101111011101011110100111100011010110011001101001110111011110001111011111110101101110010101001101111101111111111111110010111111111011110110111111111111111100000101011111100110
CHEMBL2417824,01011011101111010101110111111101011110010001111100010110011111110110010000100110001001011101000111110010011110001110101111110110011111100100110111101101101111111101011111000011010111110111110111100101101011110011011001110001110111001011101100010111010110011111111100111101011101111110100111000111101110011001011001001011011111101011011011110100011110111101001101111001111111011011110010111110111011110010111101111011111100011100011011100110
CHEMBL2417825,01111010101110010101110111111101011110100001111100010110011111110110011010000010001001011111010111110010011010001110101111110110011111110100110110101111101111111101011111100011110110110111111111100101101011111011011111010101110111001011111111011111010110011111111100101101111101011110100111100001101110011001011001001111011111111111111111110100011110111101001101111101111111011011110010111111111011110110111101011010111100011100011011100110
CHEMBL2417822,00011010101111010101111111111001011110110001111111010111011111110110011000100110101001011111110111111010011100001010101111100110011111100100110111111111111111111101111111100011110110110011111111100011101011011011011101110101110111011011111100001111010110011111111101101101111101111010100111000101111110011001011001001111001111001011011011110100011110111101001101111101111111111011110010111111101011110110111101111011111100011100011011100110
CHEMBL2417823,01011011101111010101110111111001011110010001111111110110011111110110011010100110101001111111100111111010111100001110101101110110011110100100110111011111111111111101010111100011110110100001111111100011101011011011011101010101110111011001111110000111010110011111111101101101111101111010100111000101111110011001011001001111001111000011011011110100110110111001001101111101111111011011110010111111111011110110111101111011111100010100011011100100
CHEMBL242533,11111111111111010111110111111111011100111001101101011111111111111111110011110011101111111100110111111111111111010111000111010101101110011011111100101101110111111101010110110111110100110111011111111111111111111111101101111101111101001111111111111111111111111111111101111111011111011000111111111111111110110001011101111101111101001111111111110111011111101011101101111001111111011111111111011111111001110110111101110111111100011110111111111110
CHEMBL2417821,00011010101111100101110111111001011010100001111100010111011111111110010010100110101001111101010111110010011110001110101111110111011111110100110111101111101111111101011011100011110111110110111111100111101011111011011111010101110111001011111111011111010110011111111101111101011101111010100111010111101110011001011001001100011111111111111011110100011110111101001101111101111111011011110010111110111011110110111101111011111100011100011011100100
