id,bqaffp_90_2.0
CHEMBL591255,01011011110111010101111011111111111111111001111111111111111111110110010010110010111111110111110011111111111101111110101111111110111111101101111111001110110111111111111111111011111100110111110111101001101101110111101111011100111101111011111110001010111111111111101110111111110110011110101111110011100111101101111001011110011101111111111011110111011111011011111111111101101110111100111111011110111001110110111111011101111100011110011111101110
CHEMBL591253,01011001110111010111110111111111111111111011111111111111111111110011110010110010101110110111010011111111111101010110101111111100011111101101111111001110110111111111111111111111111100110111110111101011101101110111101111011110111111111011111110100110011111111111101010011100010110011110100111100011101111101101111001010110011101111011111010110111011111010011111110111101101110111100111111011010111001110110111111111101111000011100011111101110
CHEMBL445518,11111011111111111111111111111111111111110101111111111111111111111111110011111111111111111101110111111111111111111110101111111111111101111111111111111111110111111101011111111111111111110111011111111111111111111111111111111101111111111101111111111111111111111111111111111111111111111011111111011011011111111101111101111111111111011111111111111111111110101111111101111111111111111111111111111011111011111110111111111110111100011111011111111110
CHEMBL53612,00111100101011000111111000111101111110100011111100011111110111100010000001000011101000011110110111110010001111011011100011011110111010001100110110101110110111111101010111100011011000111100010111100000101001010111001101111101101101011110111110001111011101011111011100111100110101011010000111100001010110100101101101101100001110010111111111010111011110011001001100111101110111111110111010110010111001110110111011111101111100010100001101101110
CHEMBL387015,10111111001101011111110110111101111111110011111101011011110111110010010110110001101001110101000111000110111010011110101011100100111000111100111100111110100111111001110011111111110001111010000111100001110001111111111100111111101101111111111100011101000111011101010101111111110111011110101111110111001110111011111101111100101101101111111110110110011110100001100101111001101111011110111010101010111001110011111111010011111100011000000011101000
CHEMBL235811,10010101100101000101111100111101011011000101101001011111111111110011000010110010101001010101000111110110101010000110101010110110111100010100110100000110010111110101010000000011010100110101011111100011110001101111000111101100101101000010101100010110001111011101111100111000110110111000100111010011001110101101001001001101001001100101111010010111010101011011101100111000101100111110111100010010111011110111111111110001111100111100001100100100
CHEMBL458150,11111111101111111111111111111111111111100111101111111011111111110011101010111011101111111100100011111110111111011110101111111101111111111101110111111111111111111011111111101111110100110111011111110011110101111111111111111101111111111111111111111111111101111111101110111001111110111101101011010011011110110001111101111110111101111111111011110101111111101111111101111101111111111111111111011010111001110110111111111101111100011101111110111110
CHEMBL1242815,10111110111111110101111111111101011111110011111101011110111011110011101010110011111011111110010111011111111111111101101010111100111010111110111111011111111110111111011111110111110110111111111111101010111100101111111111111110111001111110111110111111111101011111111110111001110011111100101111110111011111110001111001100101111111111111111011110111011110001011001100111101111110011110111110111011111001110011111111111111111110011110111111101010
CHEMBL1242816,11111010111111111111111111111011011110110111111111111111111111110011000011111111111111111110110111111110011011111011101111110100011111001101101111011111111111111001111111111010110100110110111111110011101111111111111111111111111111111011111110111111111111111111111111111011100011111101100111110101111111110101111001111100111111111111111011110111011111011111101101111101111111111111111011111111111101110011111111111111111100011110111111101100
CHEMBL1801790,11111101111111111111110011111111101111101111111111111111111101110111111101100101101111111111100011111110111111001111100111100111111011111110111101011110111111111111010111111111110101110111111111100011111110011111111101111101110111111101111111011111111111011111101101111110111111111101111111101111111110100101111101011111111111111111110011100111011110100101111101111101101111011110111111011110111111111110111111111111111100011100111111111110
CHEMBL1801791,11111101111111111111110011111111101111101111111111111111111101110111111101100101101111111111100011111110111111001111100111100111111011111111111101011110111111111111010111111111110101110111111111100011111110011111111101111101110111111101111111011111111111011111101101111110111111111101111111101111111110100101111101011111111111111111110011100111011110100101111101111101101111011111111111011110111111111110111111111111111100011100111111111110
CHEMBL1801792,11111101111111111111110011111111101111101111111111111111111101110111111101100101101111111111100011111110111111001111100111100111111011111111111101011110111111111111010111111111110101110111111111100011111110011111111101111101110111111101111111011111111111011111101101111110111111111101111111101111111110100101111101011111111111111111110011100111011110100101111101111101101111011111111111011110111111111110111111111111111100011100111111111110
CHEMBL1801793,11111101111111101111110001111111101111000111111101011111111101110110100100100001101011111111100011110110111111001111100111100111111001111110110101011110110111111101011111111111110100110111111111100011111000011111111101111101110111111000111111011111011111011111101101111100110111111000100111000011011110100101111101011101111111101111110010100111011110100101111101111101101111011110111110011110111001111110111111111111111100011100111111101110
CHEMBL233148,11111001111011100111110010110111111111110111101111011111111111111011110010110111101110010111010111110111111110111110101011101101111110111111011101101111110111111101010011100000110101110111010111110001101101111111111101111011101111111010111110100110011111011111111111101111110011111010111111011010001111101001011001011110111101111111111010110111011111111101101101111101111111111110111100011011111111110110111111011011111100001100011011101010
CHEMBL3286968,01110011010111010101110110100011011110110010001101011111111011100000010000110010110010001011000111011011111101001110101111000110011010100100110100011110000111100111110011000010110000100111101011100001101000110110001001010000101101011011001000100100010111011110111100101110000011010010100111110011001100101001101000100110001100101011111000110111011110101111000100111001111111011110111011101010111101110111111111010101111100001100000010101100
CHEMBL3286969,11110011011111010101110110100001011110110000001100001111111011100000001000110010110010001100000111011011111101001110101111000110011000100100110100011101000111110111010011000000110000100111101011100001101000010110001101010000101111101011001000000100010111011110101100101100010111011010100111110011001100101001101000101100001100001011101000110111011110100111000100111001111111001110111000100010111101110111101111000101111000000100000010100100
CHEMBL3286966,01110001110111010111110010101011011000100110001101001011111011100011100110110010101001011001000111010110111110011100100101010101011000010101110010011110011111110101011011011111110010100011110111100011101000110110101101010100111111000011101100000100011111011101111100101110100010011110100111110101001100101001111001001111011101011111111000110111010110101101101100111000111111111110011100110011111111110110101111010101111100101100000111101100
CHEMBL3286967,11110011110111010100110010101001011001100110001101001011111111100001100010110010101000011001000111010111111111011100100101010111111000110100110110011111010111110001011011111011110010100011011111100011101000010111101101111101111111001011101100000100011111011111101100101111010110011100100111110101001100101001111001111101001101011111111000010111010110101101101100111000111111111110011100110011111111110110101111010101111000110100001111110110
CHEMBL3286964,01110011110111010111111010111011011011100110011101001011111011100001100010010010101000011101000111010110011011011100101101010111011010000101110110011111010111110011001011111111110000100011011111100001101000010111101001111100101111001011101100000100010101011111001100101111110010011100100111110001001100101001111001011101101101011111111000010111011110101101000100111001111111111110011000110011111111110010101111010101111000100100001011111100
CHEMBL3286965,11110011110111010101110010111001011000100110001101001011111011100011101010010010101000011101000111010110111111011100100101010111011010110101110110011111011111110001011011011111110000100111111111100011101000010110101101110100101111001011101100000100011111011111111100101110110110011110100111110101011100101001111001111101001101011011111000010111010110100101100100111000111111111110011100110010111011110010101111010101111000110100000111100110
CHEMBL3286962,11110011110111010111110010101011011001100110011101011011111011100011001110110010001001011111000111010110111111011100101101010111011010110101110100011111111111110001111011010111110000100111110011100011101000010110001101110100101111001011101100001100011111011111111100101110110110011110100111110101011100101001111000111111001101011111111000110111010110100101100100111001111111111010011110110011111011110010111111010101111100101100000111101110
CHEMBL3286963,01110011110111010100110010101001011000100110001101001011111011100001100010110010101000011001000111010111111110011100100101010111111000110100110110011111010111110001011011111011110010100011011111100011101000110111101101111101111111001011101100000100011111011111101100101111110010011100100111110101001100101001111001101101001101011111111000010111010110101101101100111000111011111110011100110011111111110110101111010101111000110100001011110110
CHEMBL3286960,01111001111101010110010010111101011000110100001101011011011011100011001110110000101001010110010111010111011111001000100101010110011000000111110000001111101111110000011011110111110010100011011011100001101000010110001101111100111111001011101100010101010111011111111100101010110110011100100111110111001101101001111000111111001101011111011001110111010110101001001100111100111101111010011010110011111011110110101111010001110100100100000111110110
CHEMBL3286961,01110011110111010111110010101011011000100110001101001011111111100011110010110010101011011001000111010111111110011100100101010101111000110101110110011110011111110101011011011011110000100011010111100011101000110111101101011101111111000011101100000100011111011101111100101110000010011100100111110101001100101001111001100111011101011111111000010111010110101101101100111000111111111110011100110011111111110110101111010101111100111100001111111100
CHEMBL52336,00011000101111000101111000110101111111100011111100011111111111100011000011100110101000111011010111110010011111010001100011001111111100001100110101001111010111111101010111000011011100111000001111100000101001010111011101111111101101011110111110001111011111011111011100111101110011011011100111000011010110101101101101101100101100010111011111010111011110001101001100111101110011111110111110110011111011110110111011111001111100001100011101111110
CHEMBL491223,11111100111111001111111111110111101110110110111111111111011111111011110100111011111111001111100111111110111111010111001011011001111111111101111111011111010111111111110111111111111100110111001111111011101011011111101101111100101101111111111111111110011111011111111101111111111111111011110111111011011111001001111101111101111111111111111010110111011110101111110100111101111111101111111111011111111111111010111101010111111100011100111111111100
CHEMBL190406,01111111111010111111111111110111111111100111111111101111110111111011111101111110111010111111000111011110111111011011101011101101111111111111110111011111111111101101111110101111111110110111111111110011101101111011111101111100101111111111111111111111111111111111111111111110110111111110101111011111011111101101111101111101111101001111111011000111111111111111111101111011111110111111111111011010111001110110111111101100111110110100111111100100
CHEMBL2238153,11111111111011011111111110111111111111110111101101111111011011110111111110110001111111010111110111110111111111111010101111111111111101111101111111011111110111101111011111111111110111110111111011110001111101111111111111011111111111111011101110011111011111111111101100011111110110111101101111110011111111111101011001110110111101111111111010110111000111011111111111111101111111111110111000111111111111110110111111111001110100011101011111111110
CHEMBL2238152,11111111111001111111111111111111111111110111101101111111111011110111111100110011111111111111110011110111111111111010101111011111111101101100110111011111110111101111011111011011110110110111111111110001101101111111111111111111111111101011101111110011011111111111101100011011110110011101100111110011111111111001011101111100111111111011111010110111001111011111111101111101111111111110111101111010111111110010111011111101110000011101011111111110
