id,bqaffp_90_2.0
CHEMBL549905,11011010110111111111111101111101111111100011111101010111111111110011010100110101111011111111110111111110111110001111100111111110111111111101011111111111010111111111011011111011110110110111110111100011111010111111011111111000111111010101111111111111000111011111111010111100111101011001110111000011111101101101111101111111111101111011111010111110001110100111000100111001111111111111111010111010111011110010111101011110110110000101011111111110
CHEMBL1766682,11111101100111000101111111110001111011100111111101011111000111110011101010110001101001111111101111010110111110000101101101110110001110001111010101111100110110111101011111001101111100110011011111110110001000110011111111111000101111101111111110110111111111011111110110011101010111011111110111010111101110111101011001011101011100001011111010010111011110110001001100111101001011011110111111011111111011111000101111011011110100101001011011100000
CHEMBL1766683,11111101100101000101111111110101111111110010101101011100110111110011101001110001101000110110000111010110111110011001101101010000101010101100110111101100010110110101011111001100010000110011011111110100001000001111101001111000101101001011111110110010011111011111111100001111011001010010110111010011101001101101011001111110011110011111111010110101011110100001000100111101111011011110111010111111111001110000101101011110111100101000011001100110
CHEMBL1766684,11111101110111001101010111110101101111100110101101011111010111110010110011110011101000011011000111110110111010000101001101110001101000101100111100010100010110111111011111101101111000100011110111110111101000100111111111011100101111111111111111111111111011011111110110111110011111011110111111110101111110111101011101111110011111011011111011110111111111111101000100111001111101111110111110011011111011110010111111010011111100111000011111100000
CHEMBL571407,10111111110111100111111111111111111110110111111111111110111111110010100000010011101011011111010111111110011111000110100101111101111111101111111111001111110111101101110111101111011011110111111011110010101010011011011111111100111111011001111110010110011110011111110101101101001111010010101111010011111111111101111001000110011101111111111011110111001110000101110101111001111111111010111110011111111011110110111101011101111100011100001111101000
CHEMBL1766686,01111101101111000101110011110101001110001011101101011111011111111011111000110110101001011111100111010110111111011110101111110101101010111101010110111110111111110101111011101101110000100111111111110000101000001111111111111010101111101111111110110011011111011101111110111111111111011110111111110111001111011101111001111110011110011111111010110101111110100001001100111101111111011110111110011111111011110010111111011110111100111000011011100110
CHEMBL1766687,11111001100111001101111111110101101111101100111101011111010111111011100010110001101001011111100111110110111110010101101011010111101000101111111101101100110110111111011111001101110000110011111111110110101110100111111111111101111111101111111110111111111111111111111100111111011111011110101111010011111110101101011101101111011101111011111011110111111110111101001110111101111011111110111111011110111011110110101111011010111100011101011111100000
CHEMBL1766688,11111101100111001101111111110101101111100101111101011111011111110011101010110001101001111111101111010110111011010001101101110111001010101111010100111100110110111101011111011101110000110111111111110110001000100111011111111100101111101111111110111111111111011111111100111111010111011110110111010111101111111101011101111101011101000011111011110111011110110001000110111101101011011110111111011110111011110010101111011011110100010101011011100000
CHEMBL1766689,11111101101111001101110111110001111111100101111101111111001111110010101010110000101011111011000111010110011111000100101111110110001110001111000110111100110110111101011111001101110100110111110111110110001000101101011111011100101111101111111110011111010111111111111110111111010111010111110110010011101111111101011101111101011111101111111010110111011111110001001111111101101011011110111110011110111101110010101111011111010100111100011011100010
CHEMBL1824508,10111001101111011111111111111111111111110111111111111111011111111011110110111010111111111110100011011111111111010111101111110110111100111101111111011110110110111111111111000111111111110111011011110011111100011111111011111101111111111111101110111111111111111111101110111011111111111010101111100111011111111101111101101111111101011111111011110111101110101111101101111101111111101111111110011111111001111110101111111111111110011010111111110010
CHEMBL340999,10111111101111111111111111111111111011100111011111100111111101111011110100111001111111111111100111110110011111010011101111110011111011111110111111010111111111111111111111011111110101110111010111110110101001011111111101111100101111101111111101111111001111011111111100111110101111111011110111111111111111101101111101111111111101010111110010100111101110101101010111111101111111111111111110011111101001110110111111011010110100110100111111111010
CHEMBL67,11011101111011011111111111111111111111111110111111111110111111111111110100111011111010111111110011111011111011000111101111111011111111111111111101101111111111111101111111001110110001110111110111111011101111111011011111110111101111011111111111011110011111111111101101111111111011011111111111110011001111111001111101101111111101011111111011110111011111111111010111111101111111111111011111011011111111110110111101010110110100000111111111111100
CHEMBL1801950,10111010111011101101110111111111111111000001111101001111111111111011010010000011100010011110110111110110110110110111001011100011101101010101110101101111110111111111111111000111111100110101000111101011101001111111111111111000100111101001101111010110011101011111111101111110101111111111100111000011011110101001011101001111101101011111111011110111011110101111000111101101111011000110111100011111111001110110111111111101110100011100011111101010
CHEMBL388235,00111100110111100101110100011100111100100000001101011110110011000010000010111000001000010010010111000110011110010000100001000000011010001100111100000111000111100001110111100111010100110101011111100001101000011111101101010000101001010000111110000110001101011101111111001110000000011010101111000000000100100001011001100110111001111111111000110101011110100101000101111100100111001110111100010010111001010110111111110000110100010000001010100010
CHEMBL2435327,01111111111110001101111011111101111011110111101101010011111111010011101011100010101010110010010110010110111011011100100010110100111110001101110101010111100111111100111111110011110110110101011111110011101000101111101101111111111101011111101101111111011110111101111100110110110000111101110110101101011111110001101001111110111111111011101001010110010100101111101101111001111111111111111011111010111001110110111011111001111110011100101111100110
CHEMBL2180581,11111001111111011101110111110101111111110001100101010110011111111010101010110001101001000111100110011110011011011110100110111010011010000100111111111111100111111101011011101111010101100111110111110101100011101111111111110101101101111111111110010111101111011111100100111011110111011011100110100011001110101101101001011110111111111111001110010111011110101011101101111101111111001110011000111010111001110010101011111011111100111101101011111110
CHEMBL2402736,00111101101001100101110011111101011100011001101101010110010111010011100000110110101001011110100111010110011011011110000101010100101110111100010001101111010111111101010111110011010100110111011011100000100011010011001001011000101111101011111110110110110110001111111100101000101001011100100011011111011111110101101001011101101001011111101111110110010010110011010101111100111011101110011111001111111001110111101111110001110100000100011001100100
CHEMBL258765,11111110111011110101010111111001111010101111111111111111111111110011011000110011101110111111010111101111011111010101101111111101111111111110111101101111111111111101111111011111110100110111110111110010101111011111011101111110111001001101111111011111010110111101101101111110011111011111100111101111011111111101111001110101101110011111111011110110011110000101100101111101111111110110111111011010111011110110111111011111110100011100011011111110
CHEMBL459304,10111011111111010101111011111011101111100111101111011111100101110011100100110010100011111101100111010110111110001101101011110001111010111110110101010111100111111011111110111111110111100111111011101011110101011011001111111110101101101111111111110110011111011111111100111100100111111111110111110011011111111101111101111111101101000111110110110111011110101111101101111101111110101111111110011110111011110110111111011111110100010110101110101110
CHEMBL558942,00111000101101000001010101010101011000110110001100010010111011100010000010110100100101011001000110000010011110001000001111000100011010100100110100001111000110100101000001101010110000110011011111100101100001000110111101010001101101000101111100110110011111011011011100100100100111011010100010010101001100101101111001001101001101111101111000010100011100001111000100111100111111001110111110010010011011110010111101011001111100011000000011100100
CHEMBL260410,00111111100111010111111011111101011011110100111101011111111111110111110011010100100111111111110111010010011011111111101111111111111111001101110110001111111111111111111111100111111100110011110111110101100011011111111101011101101101011011111110011111111111111111111111101111110011011111100111010011101111111101111101001111111101011111111110110111111110111011000100111101111111011110111010111111111011110110111101111111111100001100111111101110
CHEMBL136268,00011100101000100001110100100101011111100010111101111110110011010001000000010000100100011010110110110110011110010110100001000110011110100100111100010110110111111101010111001010110100010001111111100001100000011011011001010100101101000110111111100110000100011111111100011100010001011100110110100011001101101001111011001100001001111001111010110101011110101111101100111001101111010110111110010110101001110110111101010001110100010000001011100100
CHEMBL348272,00010000110110000100110100011101111010100000001101000010010011000000000010110000000000010000010111010110011110000010100011000000010011000100000100001111000111100001010111000111010100100001010011100001101000011011001101010101101101011000111110010100001110011111110100001100000000011000100111000010110110100101111000000100001100011011001010010111010100001101100100111100100111001110111110010110111001110110111111011010110100010000001000100010
CHEMBL394882,10111111111111111111111111101111111110111111111111111111100111111111101110110000111111111111110111111111111111010111100111111111111111111111110111111111111111111111111111111111111101110111011111111011111100111111011111111110111111111110111110010110011111111111111111111111010111011101111111011111111111011101111101110110111111011111111011110111111010001111110111111101111111111110111110011110111011110110111111011101111110010100011111111010
CHEMBL331158,11111001111111111111111111111111101110110111111101110111101111110111111111101010111111111111100111111111111111111111101111001101111111001110111111111111101111111101010111100111110100110111110111111111101111111111111101111110101111111010111111011111011111011101111111011111110011011011110110110011111110011101111101111111111111111111111111011111011110101111010101111101111111111110111111010110111011111110111111111011110100010000111110111100
CHEMBL1170109,10111010111011010101010111111101111111110110111101010111010111010011000010110011101011011111000111011110111111011010100010010100111110001110111100011101110011111101010111100011110100110101010111110011101010100111111111011101111101001001101100111110011111011101100110101010110111011011100111010011011111111101011001011101011111011011111011111110011100100011001101111001111111011111011000111010111001110110111111110000110100011100111101110100
CHEMBL442186,11011101110111010001111111110011011011110011101101101110111011111011001110110110111100111101100111110110111110001011101111101110001111001101110101001111010111100101100111101011011100100111111111111001101000010111001101111100101101001111111011101110001111111111111111011100111110010000101111010111111110101001111001101100111101011011111010110111010111110111110101111101111111111110111111011110111011110110101011010011111101111100011011110110
CHEMBL589880,11111111101101111111111011111111111111100111111111111111111111110111111110110011101101110111100011111110111111110101101111111011111010111001110111011111110111111101110111011111111111110111111111101010111011110111111011111110101111111111111111111111011111111111101110111110111111111010100111110111011111110101111101111111101111011111111010110111110110001111100110111101111111111111111110010111111011110110111111011111111100010110011111111110
CHEMBL54172,11011001101101110111110011110101111101110111101101101111011111111111111100100011101111111111100111111111011111111110101111000111111101000101110100110111100111111101110111100111110100100101101111111101100001110111101111111110111111011100111111011111011111010111110100111111010110011110100111000111111110111101111100111111111101011111111111110111011111111111101101111101111111111110111011010110111011110110111011110111111100011100111011100110
CHEMBL319204,11111111110001110111111111111111111110111111111101011111111111110011111000111011111111011111110111111010111111110111101111111111111101011111110101111111110111101111111111101111110100111110010111110111101011110111011111110101111111111011111111111110010111011111111110111111111111111111111111010111111111111101111101111101111101111111111110110111011110101111000101111101111111011111111110001111111011111111111101110111110100011110001111111110
CHEMBL2402732,00111101101001010101110011111101011101010001101101010111110111110011110000100110101000011011100111011010011111011010100101010000111110111101010100001111010111111101011111100011010100110111011011100000101001110011101101010000101111111001111110110110110101011111111100101000100001011100100011001111011111111101101001011100101011011111101011110110010010110011001100111100111111111110111110001110111001110110111111111001110100000100011001100100
CHEMBL2402733,00111001101001110101110011110101011100011001001101010111010111010011001010110110101000011110100110000110011011010000100101010100011110111101000101100111000111111101010111100011010100110111111011100000100011110011101101011000101111001001101110010110010110011111111000001000100000011100101011001011011111100101101001011101001001111111101011110110010110110011011101111100101011011110110110011010111001110111101111110001111100010100011100100100
CHEMBL2088017,01011111111010011101111001111001111111110111100001010011010011001010001011000110101110110010010110010110111011011100101110110101111100001101110100010111110111111101011111110011110110110101011111110001101010111111111101111101111101111110101101111111011111111101011100111010110000111101110110001111011110110001101001111100101111111011101001110100010100101111001101111001111101111111111011111110111001110110111011110001111110001110001111100110
CHEMBL2088016,01111111101010011101111011111001111111110101100001010011111111011011101011000110101110110010010110010110111011011100100110110101111100001101110101011111111111111101011111110011110010110101011111110011101010111111011101111111111101111110101100111111011111111111111100111010110000111101110110001111010110110001101001111110001110101011001001110110010100111111101101111001111111111111111011111110111001110111111011111001110110001100001111100110
CHEMBL2088015,01111111101010011101111011111001111111110101100001010011111111011011101011000110101110110010010110010110111011011100100110110101111100001101110101011111111111111101011111110011110010110101011111110011101010111111011101111111111101111110101100111111011111111111111100111010110000111101110110001111010110110001101001111110001110101011001001110110010100111111101101111001111111111111111011111110111001110111111011111001110110001100001111100110
CHEMBL191138,10011000111111011101110101111001011111001111001111011101111111110010100100100010101101111110000111110110011111001110100001010101011110111110110101111111101111111101111111011001111110110111011111100000101001111111101101111110111111101100111110111111011111011111011100111100111111011110101111100111111100111001111001011101001111011111111011110111011010101111101101111101111111110110111010111010111011110110101111111000011100010100011101101010
CHEMBL331035,10111111101011011011110111110111011011110111001111110111111111111010111100101010101101111101110111110110111111010011001111010101111110011100111101101101111111101111011111000111111100110111010111110010101000011011111101011100101101011101111110111110101111011111111111101110110110011010110111011011011111101101011001111111111111111011111110010110010110101101000101111101111101111110111110011110111001110110101001010101110100010000011011100100
CHEMBL1164895,10011011111011010101011100111001011111110100111101110111110011000010000010110011001000011011000111011010011110001100000010100100001100011100111100010111100011111101010111100111110100110101011111100001101010000111101101010101101111001101101100010110001111111101101100111110110000111101101111001011010110101101101001111100011111001011101000111110001100100011001100111001101111011111110000111110111001110110101111110000110000010100011001110010
CHEMBL263653,10111111101111101111110111111111111011011111111111110111111111110111110011110111111011111111110111011111111111011110101111111111111111011101111111111111011111111111010011100111111111100111111111110111111011111111101101011110101111001011101110011111011111111111111100111111111111111010100111010111011111111101111101111110111101011111111111011101011110101111101111111101111111111111111101010111111011110110111111111110111100011100011111111110
CHEMBL516585,11111111111111110111111101111111111110110111111111111110111111110000110100110011101111011111000111111110110111010110100111011101011110101111111111001111110111111101111111111110011111110111110111110010101110010111101101111110111111111001111110010110011110011111010111111101010111010110111111001011111111101101111001110110011101011111111010110111101110001111110111111001111111011110111110011111111011110110111101011101111100011100011111111000
CHEMBL261406,10011111111011100101111111111111011011100110111101111111011111111010000000110011101011111111000011110110111011001111101111110011111111111111111101111111100111110111110111001111110111110111111011111001111001111011111111111110111111110101111111110110011111011111101110111110001111011010110111000010001111111101111001011111011101011011111011110111111111110111111101111101111111111111111110001111111111110111111111111111111100100000101111110010
CHEMBL1277936,11011011101100011111111111111101111111111111111101011111111111110011101111110111111111011110100111111110111010011011101111011000111110101101111111000111010111111111010110111010110101100111111111110101111000111111101101110010101111001110111101110111110111111111111110101101110111111011101111010111001111111101011101011110001101101111111111101101011010001111100100111001101111111110111010110011111001111111111111010100111100011110001101101110
CHEMBL44738,11011010101111111101110111111111111111101111111111111111111111010111100101110111001011111111100011110111111111111111101111111111111111111111111111011110101111111101110111111111111111110111110111111011101001111111001111111010101111111111111110110111011101111111101100111110110111111010111111110011111110110101011101001111001101011111111011111101111110101111100101111101111111111111111111111110111111110110111111111110110110011100101111110110
CHEMBL2425916,10111101101111010111111111111111111111110111111111111111111111011011111011110010111111111110100011011011111111010111101111110110111111111100111111011110110111111111111111000111111111110111011011110011111100011111111011111101111111111111111110011111111111111111101110111011111111111010101111100101111111101001111001101111111101011111111011110111101110101111101101111101111111101111111110011111111001111110111111111111111110011000111111100010
CHEMBL3114421,10111101101111110101111111111111111111111111111111111111111111110010101111110000101110111110110111111110111111010111100111011110111111111111111111001111111111111111111110101011111110110111111011111011101101011111111111111000111111111100101110110111011111011111101111111110010001111111101111101111110111111101111001010110111111111111111010110111011110000111110101111101111111111110111100011010111001110110111111011111110110010101011110111100
CHEMBL3114420,10111110101111110111111101111111111111111111111111111111111111110010101111110000101010011110010111111110111111010111100011011110111111111100010111000111111111111111111110101111111110110111111111110011101110010111111111011000111111111100101111110110011111011111110111101110010101111111101111100111111111111101111001010110111100011111111010110111011110001011100101111101111111011110111110011110111101110110111101011111110100010101011110110100
CHEMBL1910496,01111001101111010100111111110001011111111011111101101111110111110110000010110010101111111110100111010110111011011110000111010100001110011100010110000111100111111001011110001011110100110001110111110001100111011111001101011100101111101011101110111111111101011111111100101100010100011010100110010011101110100001111101101111111101110111101100110101011110111101011101111100011111110110111010111011111001110110101111011110111100000100011010101100
CHEMBL2431854,10111111101011001101111101111011011011011111111111101111100101110011010011100111101011111111110111110110111111011110100101110101111110011111100111101111111111111101011011100111110011110011101101110101101011111111111101011110101111001011101101111111011111011111111100111111111110111111100111110111011111111101011101111101101111111111111011110101011110101111100111111101111101111110111110010011111011110110111111110110110100011101110111111110
CHEMBL595756,11011011110011101101111011101101111010100110111101111110111111110010000011111010101010011111010011110010011110001101001111110110111010011111110101010111110111111111010111001011111100110011011011111001100001010111111101111111110101011111111110011110001111011111101110101111010011111010110111000001011010010101011001101101011101111111111010010111111111111111110101111101111111111110111111010010111011010111111111110110111100111100101110111100
CHEMBL3114588,10111111111111110111111111111111011111111111111111111111111111111011101111110000111010111111110111011111111111010111100111011110111111111111110111001111111111111111111110101111111110110111111111111011101110011110111111111000111111101000111110111111111111011111111111101111010111111111101111101111111111111101111001111100111101111111111010110111111110001111110111111101111111111110111110011110111101110110111111011111110110011101111100100110
CHEMBL1766681,11111001100111001101111111110101101111100100111101011111010111111011100010110000111001111111100111110110111110010101101001010111101000101111111101101100110110111111011111001101110010110011111111100110101110100111111111111101111111101111111110111111111111111111111100111111011111011110101111010011111110101101011101101111011101111011111011110111111110111101001110111101111011111110111110011110111011110110101111011010111100011101011111100010
CHEMBL3114586,10111111111111110111111111111111111111111111111111111111111111110010101111110000111110111111110111111110111111010111100111011110111111111111110101001111111111111111011110101111111110110111111111111011101111011111111111111000101111111101101111010111111111011111111111111111010111111111101111101111111111111101111001110110101111011111111010110111011110001111110111111101111111111110111100011110111111110110111111011011110010011101011100111100
CHEMBL3114587,10111111111111110111111111101111111111111111111101111111111111110111101110110000111110111111110111011110111111010111100111011110111111111111110101001111111111111111111110101011111110110110011111110011101110011111111111111000111111111101101110111111010111011111111111111111010111111111101111000111111111111101111001110110111111111111111010110111011110001111110111111101111111111110111110011110111111110110111111010111110110011101011100111110
CHEMBL3114585,10111111111111110111111101101111111111111111111101111111111111110010101110110000101110111111100111011110111111010110100111011110111110111111010111001111111111111011111110101111111110110111111111111011101110011111111111111000111111111101111110110110011111011111111111111110010111111110101111101011111111101101111001010110111101011111111010110111111110001111110111111101111111111110111110011110111111110110111101010011110110011101011100111100
CHEMBL3114582,01111110111111010101111111111111011111111111011101011111011011110011100010110101111111111111110110111110011110011111100111111110111011001100110111111111000110111111111111110111110100110111110111100011111001111111011101011110101111111001111110111101011111111111111100111110110011011110100110110011111110101101111001100110001111111111111010110110001110001111000101111101011111011110111011111111111001111010111101011001111100011100011111110110
CHEMBL1824506,10111001101111011111111111111111111111110111111111111111011111111011110110111010111111111110100011011111111111010111101111110110111100111101111111011110110110111111111111000111111111110111011011110011111100011111111011111101111111111111101110111111111111111111101110111011111111111010101111100111011111111101111101101111111101011111111011110111101110101111101101111101111111101111111110011111111001111110101111111111111110011010111111110010
CHEMBL3114580,01111011101101010111111111110101011111111111101111010111111111110011011010110110101010011101010111011110011010001110100001011100011000001110111100100111110111111111111110110110110100110100011111100001101000111111001101010100101111011011111010010110011101001111111000111110010111011001100111100110111100111001111101000110001110111111111010110110001110001001000100111100111111011110111011110111111111110110111101010010111100010000001011110100
CHEMBL1209903,01111101111111101101111111110101011111100001011101011110111101010111100010111110111110111111110111011110111110001110100111111110011110001111110111101111010111111111010111101110110101110111111111110001101101111111111111101100111111101011111011111110101111011101111111111101110101010010110111110111011111111101111101101100011101010011111011111111111111111111000101111101111101111111111011111011111101110110111101111101111100010101010111101110
CHEMBL190281,11111100110111001111110111011001011111111110011111011111110111110011101010110011101010111111000111111110110010011110101011010111111111011101110111011111001111111101110110011001011000110010110111100001100001011111111101011100111111001111101111010111011100011111001110111101010011011001101111001111011100101001111001011101001111011111111011010111011110100001101100111001111111010010111010110111101111110110101111010011111100111100011101100000
CHEMBL3104250,10111101111011000111110111110111011111101111101101011111110111110101011110100001111010111110100111011110111011010110101111110101111110101101110101111101110111111111101111101011110000110111110111100010101011111011101111111000111111100100111110000110111111111101111101101111010011011110110111010101111110101001011101011111111101011111111110110111011110111001000101111101111111111110111110111111111001111010111111111011111100011100111111110110
CHEMBL1209906,01111101111111100111111110110101011111100001111101111111100101010111100010111010101111111111110111010110111110011011100111101110011110001111110111101111010111111111010110001010111001111111101111110101101111111111111111101100111111101011111010111111111111011111110110001101110101010010100111110111001111111101111001101100011101111011111111110111011111101111111101111101111011111111111010111011111001110110101101111101111100110101011111101110
CHEMBL1209905,01111101111111100111111110110101011111100001101101111111100101010111100010111010101111111111110111011110111110011011100111111110011110001111110111101111010111111111010110101010110101110111111111110101101101111111111111101100111111101111111011111111101111011101111101011101100101010000110111110011011111111101111001111100001101111011111010110111111110101111100101111101111011111111111011111011111001110110111101011011111100010101011111111110
CHEMBL1209904,01111101111111100101111110110101011111100001111101011111100101010111100010111100101111111111110111011110111010011111100111111110011010001111110111101111010111111111010111101110111001111111111111110101101111111111111111101100101111101011111010111110001111011111111111001101110101010010110111110111011110101101111001111100011101110011111011110111110111111111000100111101111111101111111010111111111001110110111101111111111100010101011111101110
CHEMBL215017,10111001111011110101110000101001111011100101111101111111111111110011111110111110101011111111110111110011111111011110101111010111111110111101011100101111110111111111011010101011110101110111110111101011100010111111111101011110101111101011011110011110011110111111111100111110111110111010101011100111111101111101011001111100111101111101111010010111111111111101101101111101111111111110111101011110111101110110111101110111111100011100011111111110
CHEMBL1952210,10110011111111011101110111110111111111110111101111111001011111111010101110110000101001111010110111110111111010010111100100011101111100001111110111001111110111111101011110010011110000111011110111101000111001100111101111011100101111010110111110111111011111011011111111110001110000011110101110111001001110110101101001111100011111111111111010010111011110101101101100111101101111111110110011110011111001110110111011111111111100110100011101101000
CHEMBL411874,11111101101111001111111111111111111011000111111111110111111111111111010111010111110010111111110111110111011110011110101011101111111111011111111111111111001111111111110011100111111101110111111111110111111011111111101101111110101111001011101111111110011111111111111100101111111111111011100111110111001111111101111001111111111111011111111111011101011110101111001111111101111111111110011101010010111011110110111111011111111100011101111111111110
CHEMBL411811,00010001111001000101010110111101011110000010000100001101110111110011001000100010101000011101000111000110011100001010100010110001101001001101010100010100010111110101010111100110010000110111010011100100100001000011001011011100101101011000111110000100010101000101011100101101010000011000100011000000001110111001001001011100001100010100111000010101001110101101001100111000111011101110111101011110111001110000111101111100110100010000001011100110
CHEMBL266185,00000000100000000100010100000001001010000001000100000000010011100000010000100000000000010000000111000010010010001000000000000000001100001100010000001100010110100001011001000010010000100001000011000001100000000111001001010000001101000000101100010100001100010100010100000000010000000000000110000001000000101001001001000100001100100011111000010111010110011001000100111000101110000110111110001110001001010000111001000000110000000000000011100000
CHEMBL2152978,11011111101011100111110110111111111011100111111101011111111111111001110111111011101011111111110111111011111110110111101011101111111111111110011101001111010111110111110011001011111100110111010111110001101011111110101101010101111111001100111111110110011100111111111111101111111011111000111111111101101101111101111001110111011101111111111010110111001110101111110110111111111111111110111111001111111011111111111101111011111100011111111111111110
CHEMBL2029116,00010000100100000000010000010001011000000000000000001000000001000000000000000000000000000000000110000010010010000000000001000000001000000100000000000100000011010001010010000010000000100001000111000000100001000111001101110000101101000000101000000000001100000100010100000100010000000000100110000000000000000001000001000100001000000001101000010110000100000001000100111001101011000110110100010010111001000000101001010000100000000000000000100110
CHEMBL2029115,00000000100100000100010000110001011000000000000000001000000011000000000000000000000000000000000110000010000010000000000001000000001000000100000000000110000011010001010010000010000000100011000111000000100001000111001101110000101001000000101010000000001100000100010100010100010000000000000110000000000100000001000001000100001000000001101000110110000100000001000100111001101011000110110100010010111001000000101001010000100000000000001000100110
CHEMBL2152979,11011011101111100111111101111111111011100011111101011111111111110101110010111011101011111111110111111010111110110101101011101111101111011110011101001111010111100111110011001011011100110111011111110001101111011111101101010100111111001100111111110111011100111111111111101111001011111000101111111101001101011101111001110110011101011111111010110111001110101111110110111101111111111110111111011111111011110110111101011011111100011111011111110100
CHEMBL1363219,10111011101111001101111111110001101011110100111101111111000111110010111010110001101001111011000111110110111110000100100111110110101110101111001110111100110110111101011111001101110100100011110111110110101011111111111111111101111111101111111111010101010111011111111110111111111111011111111110010101101111111101011101111111011101111011111010110111011111110101000110111101111011011110111111011111111111110010101111011110111100111001011011100110
CHEMBL209327,11111011110011110111110111101101111010111010111111001111011111110001101111110011101001010100100111111110111011010110101111011101011111111011110111101111100111111111010111011111011100100011010111100011101010110111101011011101111111111001101111111110011100011101111010111100010010011110110111110111010110111101111001111111111111010111111011110111011110101111111100111101111111101111111110011111111001110110111111111110111100011100111011101100
CHEMBL1910494,00111011101111010110111111110101011111111011111100111111110111010110000010110010101111111110100111110111111011010110101111010100001110011100110110010111100111111001011111000111110100110001110111110011100111011111001001011100101111111011101110011111111101111101111101101101010100011110100111010011101110100001111001101111111001010111101100110101011110111111011101111101011111110100111010111011111001110110111111011101111100001101111010101100
CHEMBL492477,10111111111111110101111011111011101111100111101111111111100101110011100100110010101001111101100111110110011111001101101011110101111010111110110111010111100111111011111111011111111111100111111111101011110101111011011111111110111101101111111110111110011111011111111100111100100111111111111111110011011111111101111101101111001101000111110110110111011110101111101101111101111110101111111110011110111011110110111111011110110100011100101110101110
CHEMBL3093726,10111111100111111111111011111101111110101111111101111111011111110111010111110011111001110111100111111110111110001110101111010100111010011101110110101111100111111101110111100110111000010011010111110101110010111111111111111111101111111011111111001111111111011111111111111111111101111110100111011011001111111101101001111111101101111111101110110111010110101101110101111001111111111101111111011110111011111110111111111101111100010000111111110100
CHEMBL1171031,10011011111111010111010101111101011111110100111101011111110111000111100000110011100010011110000111011111011111011000100010100100011110011101101100010111110011111101010111100111110100110001011111110011101010000111101111011111101111011000101100110110011111111111111110101110110111111111101111001111011110101101101001011101011111101011101010110100011100101111001101111001111111011111111000111000111111110110111111111001110100001110111001110110
