id,bqaffp_confidence=90_maxdev=2.0_cutoff=5
CHEMBL3741159,01000000100001010110100001110001111110111100101101010101011111110010000000100011101001010010000111111110001010010110100100011000101101001110010110010111100111110001011110100011010100100011010101110101000001110001000100011000110100111010110110001100011111011011111001101010000001010010000111100011010011000101111001001100101101100101111100010110011110011011001000110000111110000110010010110011110000000110101010111000111100000000011011000110
CHEMBL195235,10111011101111100111111110110101011011110111101101111111011111110001101111101111011111010100000111011100101010001111101010011100111111101111110111111110101111111111110111111011111101010111110111110101101011111110111101110101111110111011110110100110001101111011110100111111100111111111101111101111001111111101111001001101011110111111111110010111111010100111101101111101110011111110110010110010010000100100101010110101011100001100111111000010
CHEMBL1950489,11010001101101111101000111110111111110111010111111011111010111110110110010010111101101111111100111110100001010011101100111111100011010101111111111011111101011111101111111110110011001110111111111110111101001111001111111111100100110111100111111100110011111111011111101111011111111011011011111011011011110101100111101101011001100010101111011001111111101010101110101110101111011011110111010111011110001100010111111111000011100100100101111001010
CHEMBL1950488,10011001101111011101001111110011011110111011101001111111110111110011010010010110101101011110100111011100101010011101000111110100011010101111111111111111101011111101011111110010110111110111111111100100101101111011111111111100111110101000111111100110010111101010110000111001111111011011000111011011011110101100011001101010001011010001111011001111100111110111000100110101111011111110110010101011110000100010111111111001011100100100100110001010
CHEMBL3344385,11111011101111111111101110111101111111111111011111010011111111111011111011110111101011010110100011111100101111011011101011010101111011111111111111011111110110111101011111111011110100110111111111111011111000111011111111111110101110111011111111111111111111111011101111111101110011010110000111100111111100111100011100111111101110111111111011011101001010101011100101110101110011111111110011101110110100101010111000111111011100111100111111000100
CHEMBL1081023,00011000100011010111100111111101111111010110011101011101111011100011101000100010100011111111100011011001000100011110101111000010011101001101100100000111100111111001100111100011010000110011100011111010100001111011011101011100101100001010111111101111000101010001101100111100110010010100100111100011011100110001111100011110011111001011111011000111001111010001001101110001101111111010111010110110000010100010101110011000010100010100001011000010
CHEMBL1081687,00011100101011010111111111101101111011010110111101111101110011000010001000100010100011101111100011011011001110011110101111101010011111000100110110010111110111111011100111100010000100110011000111011000100001111011111111011100101110011110110110010111001111011011100100101100010010010010100111000011011111110001111001001100101111011111111010001111011010100111001101110001100111011110111000111010100000100010101000011000011100011100011011111010
CHEMBL3330811,11111001101111011111101111111001111111110111111101111011011011110111010110111000101011011101000111111101101111010111101110010101111101101111110111110111010111111101011111000011110011110111110111000001101111110111111001111101111100110011110101111111011111111011111111011100111110111001000111110111011010101101111101101001111111101111111011010111001010101011011101110001110011111110111010111010010010101110101010110101110000001101111101011100
CHEMBL493454,10111011101111110011100111111011011100111101111111111111011111110100011010100001111110011110000111011101001101011100001111111111101100011111111111001111110111111111111111110010111100000011010101010111101101111111101111011101101110101001111110101110011011111001111110111011011100111110011111000011001101101100111001111001011101111111111011010011111110000111101101111000100011111110111110010010110010100110111010111011011100001000011111010110
CHEMBL539475,01111100101111010100100011111111011111111001111101011110111111110011000001111100001001010111100011010110011111011010000011110100011110001110110100101110110110111101001011110011111000110000110101110001100000111110011111010000101100000010100110101111011110011111111101101000110001010110100111110011101000111001111001111100001101101011011110010111001110101001000100110101100111001110110000110010010000100010101000010111011100110100101001101100
